,temp_min,temp_max,temp_mean,temp_median,temp_max_hour,temp_min_hour,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,dew_point_temp_max_hour,dew_point_temp_min_hour,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,rel_hum_max_hour,rel_hum_min_hour,visibility_min,visibility_max,visibility_mean,visibility_median,visibility_max_hour,visibility_min_hour,press_min,press_max,press_mean,press_median,press_max_hour,press_min_hour,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,hmdxx_max_hour,hmdxx_min_hour,sun_set,sun_rise,hmdxx_median-1,day_of_week,week_of_year,workday_before_stat_hol,workday_after_stat_hol,daily_peak,year
2017-06-27,11.5,20.4,15.299999999999999,15.2,17.0,1.0,6.3,12.5,8.991666666666665,8.85,13.0,20.0,41.0,84.0,67.625,70.0,5.0,18.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.18,99.58,99.33416666666666,99.32,23.0,2.0,12.032518581737326,20.607459566106193,16.16647482291353,16.41242559800027,17.0,1.0,22.0,6.0,17.386682902052197,1.0,26.0,0,0,15891.0,2017.0
2017-06-28,11.9,25.0,19.00833333333333,20.549999999999997,15.0,4.0,8.2,12.2,10.316666666666666,10.649999999999999,11.0,0.0,41.0,83.0,58.375,50.5,5.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.49,99.77,99.625,99.60499999999999,9.0,18.0,12.686993701717773,26.75442319692055,20.452788009984143,21.59010166790764,15.0,4.0,22.0,6.0,16.41242559800027,2.0,26.0,0,0,16508.0,2017.0
2017-06-29,14.7,27.6,20.395833333333336,18.95,16.0,4.0,11.7,19.4,16.00833333333333,16.55,15.0,0.0,59.0,89.0,76.58333333333333,80.0,4.0,16.0,16.1,24.1,23.766666666666676,24.1,0.0,10.0,98.86,99.57,99.12583333333333,99.1,1.0,20.0,17.44136103208639,34.287917239362386,25.109881553985527,23.92748168576344,16.0,4.0,22.0,6.0,21.59010166790764,3.0,26.0,0,0,17415.0,2017.0
2017-06-30,20.3,27.9,23.487499999999997,23.05,15.0,6.0,18.0,20.0,19.008333333333336,19.25,8.0,1.0,55.0,94.0,76.83333333333333,78.0,6.0,15.0,8.1,24.1,21.766666666666676,24.1,0.0,8.0,98.89,99.06,98.97874999999998,98.985,9.0,16.0,26.705578944999836,34.080341863070615,30.267976180260707,30.29413947851456,16.0,1.0,22.0,6.0,23.92748168576344,4.0,26.0,1,0,18201.0,2017.0
2017-07-04,14.9,25.7,20.85833333333333,22.1,14.0,5.0,6.5,14.3,10.395833333333336,10.6,9.0,21.0,36.0,77.0,53.0,46.0,2.0,18.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.83,100.07,99.96583333333335,99.97,22.0,0.0,16.465369961751914,27.856384833553296,22.380516326254508,22.66815219811044,14.0,4.0,22.0,6.0,22.578251729670846,1.0,27.0,0,1,18483.0,2017.0
2017-07-05,14.5,26.9,21.779166666666665,22.25,16.0,5.0,8.0,12.5,9.7625,9.7,7.0,20.0,33.0,74.0,47.75,42.0,5.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.77,100.23,99.99750000000002,100.035,8.0,23.0,15.778396781806563,28.412823070392317,22.96293297578724,23.22063171790599,16.0,5.0,22.0,6.0,22.66815219811044,2.0,27.0,0,0,19365.0,2017.0
2017-07-06,17.1,29.6,24.14583333333333,25.6,16.0,4.0,10.2,17.8,14.758333333333335,15.8,22.0,0.0,42.0,72.0,55.958333333333336,55.5,23.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.03,99.74,99.3925,99.46000000000001,0.0,23.0,19.05299707310674,34.29855600632169,28.077840706763634,30.61167546772991,17.0,4.0,22.0,6.0,23.22063171790599,3.0,27.0,0,0,20366.0,2017.0
2017-07-07,21.3,27.7,23.516666666666666,22.799999999999997,16.0,5.0,15.3,18.2,16.887500000000006,17.15,18.0,4.0,54.0,78.0,66.375,66.5,21.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.5,99.03,98.74041666666666,98.77,0.0,17.0,25.520922129733535,33.77968010905822,28.742147609097433,28.283543532915225,16.0,5.0,22.0,6.0,30.61167546772991,4.0,27.0,0,0,19911.0,2017.0
2017-07-10,18.2,25.4,21.645833333333332,21.75,11.0,2.0,13.6,18.5,16.241666666666667,16.200000000000003,20.0,6.0,53.0,92.0,71.70833333333333,74.5,23.0,11.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.1,99.41,99.22666666666667,99.24,0.0,17.0,21.802954785535665,29.811478978884587,26.462436225079113,28.006037453550803,12.0,2.0,22.0,6.0,24.51490984325344,0.0,28.0,0,0,18001.0,2017.0
2017-07-11,17.6,28.9,22.954166666666666,24.0,16.0,4.0,16.3,19.1,17.825,17.9,21.0,4.0,49.0,94.0,74.04166666666667,72.0,5.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.09,99.29,99.18458333333335,99.18,22.0,19.0,22.40866626955284,34.46975036613463,28.84114951654575,30.309908256667185,16.0,4.0,21.0,6.0,28.006037453550803,1.0,28.0,0,0,20302.0,2017.0
2017-07-12,20.3,26.2,23.3125,23.45,11.0,5.0,18.1,22.1,20.041666666666668,20.4,13.0,2.0,71.0,89.0,81.83333333333333,83.0,6.0,11.0,11.3,24.1,20.63333333333334,24.1,0.0,13.0,99.19,99.44,99.30250000000001,99.295,8.0,18.0,26.454204867902074,34.3613231168108,30.960672562351835,31.981081311932392,11.0,5.0,21.0,6.0,30.309908256667185,2.0,28.0,0,0,19600.0,2017.0
2017-07-13,15.9,22.3,17.67083333333333,17.15,0.0,8.0,13.5,20.3,15.395833333333336,14.55,1.0,8.0,81.0,94.0,86.5,86.0,2.0,7.0,16.1,24.1,22.233333333333338,24.1,0.0,2.0,99.3,99.64,99.49958333333335,99.51,14.0,0.0,18.976890203170527,30.036970680671192,21.96586969939311,20.883399723667118,0.0,8.0,21.0,6.0,31.981081311932392,3.0,28.0,0,0,16836.0,2017.0
2017-07-14,17.4,27.1,20.85833333333333,19.75,14.0,0.0,14.5,18.5,16.466666666666665,16.45,11.0,22.0,54.0,93.0,77.29166666666667,82.0,1.0,14.0,6.4,24.1,19.895833333333343,24.1,2.0,9.0,99.27,99.51,99.38124999999998,99.38,0.0,15.0,21.863139940403997,32.569750366134635,25.802197126465956,24.9888607527873,15.0,23.0,21.0,6.0,20.883399723667118,4.0,28.0,0,0,17807.0,2017.0
2017-07-17,19.9,25.6,21.9375,21.65,14.0,5.0,16.2,18.7,17.85833333333333,18.0,13.0,23.0,62.0,91.0,78.04166666666667,74.5,1.0,14.0,9.7,24.1,20.23333333333334,24.1,10.0,3.0,99.33,99.65,99.49166666666666,99.515,23.0,3.0,25.641838811728924,31.531899273971984,27.847027823623907,27.048754323397453,14.0,23.0,21.0,6.0,27.914194684569235,0.0,29.0,0,0,19162.0,2017.0
2017-07-18,17.5,27.7,22.995833333333334,23.8,17.0,5.0,12.7,17.8,15.870833333333332,16.0,9.0,18.0,39.0,86.0,65.83333333333333,65.0,4.0,18.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.61,99.86,99.72958333333332,99.71,8.0,17.0,21.531733044030986,31.26975036613463,27.548166628425534,28.944660348679477,12.0,5.0,21.0,6.0,27.048754323397453,1.0,29.0,0,0,20071.0,2017.0
2017-07-19,19.3,31.5,24.904166666666658,24.75,16.0,2.0,14.4,20.5,17.1875,16.8,18.0,10.0,45.0,82.0,63.125,64.5,2.0,10.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.41,99.69,99.575,99.61,0.0,16.0,23.975396489586338,38.824364037596084,30.375676239974638,30.591317447296944,16.0,2.0,21.0,6.0,28.944660348679477,2.0,29.0,0,0,20627.0,2017.0
2017-07-20,15.9,24.6,20.19166666666667,20.0,18.0,11.0,11.8,18.7,15.104166666666664,14.95,23.0,5.0,52.0,92.0,72.875,73.0,11.0,9.0,1.2,24.1,22.545833333333345,24.1,0.0,10.0,99.16,99.62,99.38791666666668,99.41,0.0,18.0,19.6845718483777,30.679680109058225,24.291576273714185,24.03841616244768,18.0,11.0,21.0,6.0,30.591317447296944,3.0,29.0,0,0,19314.0,2017.0
2017-07-21,19.4,29.4,24.516666666666666,24.200000000000003,15.0,2.0,11.8,18.9,15.670833333333334,14.65,9.0,17.0,35.0,89.0,60.666666666666664,56.0,2.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.2,99.38,99.26875000000001,99.27,8.0,2.0,25.11336833311002,32.441353791902856,29.022099882899496,29.12158512226466,10.0,2.0,21.0,6.0,24.03841616244768,4.0,29.0,0,0,20192.0,2017.0
2017-07-24,16.0,21.9,19.345833333333328,19.65,14.0,22.0,13.4,16.6,14.52083333333333,14.25,12.0,20.0,65.0,88.0,73.66666666666667,72.5,22.0,8.0,16.1,24.1,23.766666666666676,24.1,0.0,22.0,98.58,99.54,98.90416666666668,98.765,23.0,4.0,19.36571083955856,26.775880811082466,23.036207602019974,23.233810995171176,14.0,22.0,21.0,6.0,27.406582195309085,0.0,30.0,0,0,17043.0,2017.0
2017-07-25,16.4,22.3,18.995833333333334,18.5,16.0,2.0,11.2,14.1,12.700000000000003,12.7,13.0,9.0,54.0,79.0,67.125,67.0,0.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.6,100.28,100.07708333333335,100.185,21.0,0.0,18.764688358177352,25.50726510170141,21.635345919125125,21.35188467078159,14.0,5.0,21.0,6.0,23.233810995171176,1.0,30.0,0,0,17722.0,2017.0
2017-07-26,15.0,21.5,18.829166666666666,19.15,16.0,3.0,11.4,17.4,14.424999999999995,14.05,21.0,3.0,64.0,91.0,75.875,76.5,21.0,14.0,16.1,24.1,23.766666666666676,24.1,0.0,19.0,99.49,100.23,99.94541666666665,100.03999999999999,2.0,23.0,16.95299707310674,25.594429344589514,22.498992785920375,23.679833674732805,16.0,3.0,21.0,6.0,21.35188467078159,2.0,30.0,0,0,17326.0,2017.0
2017-07-27,18.8,27.0,21.625,20.55,17.0,2.0,14.6,20.1,17.645833333333332,17.75,11.0,22.0,50.0,92.0,79.08333333333333,81.0,2.0,17.0,9.7,24.1,22.700000000000006,24.1,0.0,8.0,99.1,99.45,99.28833333333336,99.295,0.0,17.0,22.645822231602615,33.12436403759608,27.435228926361237,26.130444188065365,16.0,23.0,21.0,7.0,23.679833674732805,3.0,30.0,0,0,19070.0,2017.0
2017-07-28,17.4,22.4,19.46666666666666,18.700000000000003,17.0,6.0,5.5,15.6,11.633333333333335,11.6,1.0,16.0,34.0,86.0,62.208333333333336,60.0,1.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.3,99.52,99.42333333333333,99.435,10.0,0.0,19.554082892645624,23.75311469660375,21.631382120912438,21.682382053697136,14.0,22.0,21.0,7.0,26.130444188065365,4.0,30.0,0,0,16480.0,2017.0
2017-07-31,17.8,30.8,23.370833333333334,23.7,13.0,4.0,12.5,20.5,16.54583333333333,17.65,15.0,3.0,43.0,77.0,65.79166666666667,69.0,22.0,13.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.69,99.88,99.79833333333335,99.805,7.0,17.0,20.32420428441573,36.157386329653576,28.46287760014556,29.78306895547512,13.0,4.0,21.0,7.0,26.92821351203869,0.0,31.0,0,0,20096.0,2017.0
2017-08-01,19.0,28.5,23.024999999999995,22.950000000000003,13.0,5.0,16.2,20.5,17.633333333333336,17.6,16.0,5.0,54.0,96.0,72.41666666666667,72.0,15.0,11.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.58,99.83,99.70208333333333,99.735,8.0,18.0,23.741838811728925,35.26590748339508,28.77956959910753,28.628597504662764,13.0,5.0,21.0,7.0,29.78306895547512,1.0,31.0,0,0,20079.0,2017.0
2017-08-02,19.1,29.0,23.9375,23.15,16.0,5.0,16.1,18.8,17.220833333333335,17.15,10.0,4.0,46.0,84.0,66.91666666666667,67.5,5.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.37,99.67,99.55833333333332,99.57,8.0,15.0,23.90866626955284,34.54135379190286,29.389718687972678,28.761703741368258,13.0,5.0,21.0,7.0,28.628597504662764,2.0,31.0,0,0,20070.0,2017.0
2017-08-03,18.4,26.8,22.637500000000003,22.6,13.0,6.0,15.9,19.9,18.483333333333334,18.8,18.0,2.0,61.0,93.0,77.875,79.0,6.0,14.0,4.0,24.1,18.79166666666667,19.3,0.0,6.0,99.27,99.8,99.59291666666667,99.625,9.0,23.0,23.643659501579478,33.7232188947262,29.02627795738597,29.369450859665154,13.0,2.0,21.0,7.0,28.761703741368258,3.0,31.0,0,0,19858.0,2017.0
2017-08-04,16.6,26.0,21.31666666666667,20.75,14.0,23.0,11.8,21.2,18.09583333333333,18.7,10.0,23.0,64.0,94.0,82.25,85.5,18.0,14.0,4.0,24.1,21.529166666666672,24.1,0.0,16.0,98.57,99.26,98.87666666666667,98.81,0.0,19.0,18.756384833553298,33.17549912262914,27.503025098440656,27.194919479599783,11.0,23.0,21.0,7.0,29.369450859665154,4.0,31.0,1,0,18432.0,2017.0
2017-08-08,13.8,25.3,20.037499999999998,20.15,18.0,4.0,9.9,14.3,12.608333333333333,12.45,17.0,11.0,40.0,89.0,64.20833333333333,63.0,0.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.5,99.79,99.64833333333335,99.66,23.0,0.0,15.702906242482706,28.743121089697084,22.64823554125179,23.36588300117334,17.0,4.0,21.0,7.0,21.275155611196748,1.0,32.0,0,1,17999.0,2017.0
2017-08-09,16.2,28.7,23.0625,23.950000000000003,14.0,5.0,11.8,17.7,13.779166666666667,13.649999999999999,9.0,21.0,38.0,79.0,57.333333333333336,54.5,5.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.83,100.11,99.95833333333337,99.95,22.0,0.0,18.724204284415727,32.007265101701414,26.33643979650022,26.684626525224594,14.0,5.0,21.0,7.0,23.36588300117334,2.0,32.0,0,0,19352.0,2017.0
2017-08-10,18.0,26.7,22.287499999999998,22.2,15.0,5.0,13.0,18.8,15.787500000000001,15.850000000000001,11.0,0.0,47.0,79.0,66.83333333333333,67.0,4.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.75,100.14,99.97541666666666,100.05000000000001,7.0,23.0,21.543121089697085,31.933256763890476,26.798775279437525,26.7617630221985,12.0,5.0,21.0,7.0,26.684626525224594,3.0,32.0,0,0,19409.0,2017.0
2017-08-11,19.4,24.5,21.795833333333334,21.85,16.0,23.0,15.9,19.3,17.9125,17.700000000000003,11.0,19.0,63.0,89.0,78.58333333333333,80.0,23.0,18.0,12.9,24.1,20.233333333333345,24.1,0.0,8.0,99.04,99.73,99.43083333333334,99.515,0.0,23.0,25.11336833311002,31.16590748339508,27.758869208267388,27.28640741683961,15.0,23.0,21.0,7.0,26.7617630221985,4.0,32.0,0,0,18638.0,2017.0
2017-08-14,17.2,25.7,21.245833333333334,20.8,15.0,6.0,12.3,17.8,13.504166666666668,13.1,23.0,2.0,45.0,87.0,62.25,62.0,23.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.06,99.61,99.36416666666666,99.435,0.0,22.0,19.99645934280737,28.607638712820247,24.358812550068407,24.795127671403915,15.0,6.0,21.0,7.0,24.04542781494618,0.0,33.0,0,0,19317.0,2017.0
2017-08-15,16.8,27.2,21.412500000000005,21.1,16.0,6.0,13.6,17.8,16.0125,16.0,11.0,16.0,42.0,89.0,72.375,74.0,0.0,16.0,19.3,24.1,23.90000000000001,24.1,0.0,3.0,99.0,99.43,99.1108333333333,99.08,23.0,6.0,20.707431334149824,31.427768671591323,26.054291317384383,25.547558018109168,14.0,6.0,21.0,7.0,24.795127671403915,1.0,33.0,0,0,19234.0,2017.0
2017-08-16,16.5,23.6,19.94583333333333,19.75,13.0,5.0,13.9,16.4,15.254166666666668,15.4,13.0,5.0,64.0,85.0,74.41666666666667,76.0,0.0,13.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.45,99.87,99.69958333333331,99.725,10.0,1.0,19.80726510170141,28.47588081108247,24.08477001719565,24.03769627280523,13.0,5.0,21.0,7.0,25.547558018109168,2.0,33.0,0,0,18592.0,2017.0
2017-08-17,17.5,23.5,19.83333333333333,19.2,10.0,5.0,15.1,19.9,16.679166666666664,16.15,23.0,11.0,62.0,95.0,82.58333333333333,86.0,22.0,11.0,6.4,24.1,20.562500000000004,24.1,0.0,23.0,98.63,99.73,99.28291666666668,99.39,0.0,23.0,21.594429344589514,28.287406956772227,24.929265195553075,24.50555207901874,9.0,6.0,21.0,7.0,24.03769627280523,3.0,33.0,0,0,17656.0,2017.0
2017-08-18,20.4,25.7,22.770833333333332,22.450000000000003,12.0,21.0,16.7,20.9,18.904166666666665,18.35,9.0,19.0,63.0,97.0,79.625,79.5,5.0,12.0,4.8,24.1,19.825000000000006,24.1,6.0,0.0,98.47,98.82,98.57083333333334,98.53,23.0,3.0,25.687406956772225,33.234417715993324,29.50790836644504,29.467069062816485,9.0,23.0,21.0,7.0,24.50555207901874,4.0,33.0,0,0,18339.0,2017.0
2017-08-21,18.9,30.0,24.866666666666664,25.6,16.0,5.0,13.8,20.5,17.379166666666666,18.4,11.0,6.0,52.0,75.0,63.208333333333336,65.0,7.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.45,99.89,99.72166666666668,99.785,7.0,23.0,22.38363705733375,36.844340638114275,30.52024518378957,32.255568067044294,16.0,5.0,21.0,7.0,27.108048801851332,0.0,34.0,0,0,20158.0,2017.0
2017-08-22,15.9,25.8,22.61666666666667,23.049999999999997,12.0,23.0,11.9,21.7,18.129166666666666,19.049999999999997,10.0,21.0,62.0,90.0,75.79166666666667,77.5,9.0,19.0,3.2,24.1,22.56250000000001,24.1,0.0,13.0,98.33,99.4,98.7325,98.755,0.0,15.0,18.107995842352477,33.70528604236343,28.938255956869455,30.520188574500608,12.0,23.0,21.0,7.0,32.255568067044294,1.0,34.0,0,0,19315.0,2017.0
2017-08-23,13.7,23.1,17.88333333333333,17.549999999999997,15.0,6.0,7.8,13.8,10.966666666666667,11.1,12.0,18.0,39.0,88.0,65.58333333333333,66.0,2.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.82,99.31,99.04708333333333,99.02,23.0,0.0,15.178396781806564,26.249161922375965,19.65652176916888,18.53244014469471,12.0,23.0,21.0,7.0,30.520188574500608,2.0,34.0,0,0,16855.0,2017.0
2017-08-24,11.3,19.7,15.637500000000001,16.15,15.0,4.0,8.3,11.6,9.800000000000002,9.45,9.0,23.0,49.0,89.0,69.375,68.0,4.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.36,99.85,99.59875000000001,99.63,23.0,0.0,12.350956971299277,21.00290624248271,16.83828591739305,17.413513419694336,13.0,4.0,21.0,7.0,18.53244014469471,3.0,34.0,0,0,16361.0,2017.0
2017-08-25,11.3,21.6,16.133333333333333,15.95,15.0,3.0,4.4,9.0,6.8166666666666655,7.1,8.0,14.0,33.0,79.0,55.875,51.0,5.0,14.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.89,100.46,100.2,100.24000000000001,23.0,0.0,11.587231117169226,21.312309260415578,16.096155514060097,16.121314852728204,15.0,3.0,21.0,7.0,17.413513419694336,4.0,34.0,0,0,15947.0,2017.0
2017-08-28,15.9,22.8,19.083333333333336,19.450000000000003,15.0,5.0,11.6,13.8,12.683333333333332,12.8,7.0,16.0,52.0,84.0,66.875,66.0,6.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.04,100.25,100.13833333333332,100.125,9.0,19.0,18.641361032086394,25.541361032086392,21.713499154265662,22.035859507762872,15.0,5.0,21.0,7.0,19.12909787386748,0.0,35.0,0,0,16994.0,2017.0
2017-08-29,16.8,22.1,19.337500000000002,18.85,13.0,23.0,11.1,13.8,12.704166666666666,12.9,11.0,16.0,52.0,77.0,65.79166666666667,69.5,5.0,13.0,24.1,80.5,26.450000000000014,24.1,18.0,0.0,99.62,100.05,99.89541666666666,99.95500000000001,7.0,23.0,19.32420428441573,24.949161922375964,21.980430041613698,21.704302663606544,11.0,23.0,20.0,7.0,22.035859507762872,1.0,35.0,0,0,17141.0,2017.0
2017-08-30,13.3,23.9,19.033333333333328,20.450000000000003,12.0,4.0,10.8,15.6,13.387500000000001,13.6,20.0,4.0,52.0,85.0,70.375,68.5,4.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.29,99.62,99.46958333333335,99.52000000000001,0.0,18.0,14.956910119164672,27.484571848377698,22.077318619251788,23.841808857406292,15.0,4.0,20.0,7.0,21.704302663606544,2.0,35.0,0,0,17858.0,2017.0
2017-08-31,10.9,19.0,15.699999999999998,15.55,0.0,23.0,3.8,16.5,9.025000000000004,7.75,2.0,23.0,46.0,92.0,66.25,60.0,2.0,14.0,6.4,24.1,22.762500000000006,24.1,0.0,2.0,99.36,100.21,99.81333333333333,99.89,23.0,1.0,9.797359345033604,23.157491750973982,16.784387387770405,16.968829420801406,0.0,23.0,20.0,7.0,23.841808857406292,3.0,35.0,0,0,16093.0,2017.0
2017-09-01,7.8,17.8,12.7125,12.95,15.0,5.0,3.5,7.2,5.408333333333332,5.3,18.0,14.0,39.0,81.0,62.333333333333336,64.0,5.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.1,100.47,100.27,100.26,9.0,18.0,7.022048713960515,16.697359345033604,12.155479158325166,12.810551399696607,15.0,5.0,20.0,7.0,16.968829420801406,4.0,35.0,1,0,15184.0,2017.0
2017-09-05,13.7,21.0,16.80416666666667,15.8,16.0,6.0,9.5,14.8,12.029166666666667,12.3,14.0,19.0,53.0,92.0,74.25,77.5,7.0,18.0,19.3,24.1,23.90000000000001,24.1,0.0,13.0,98.37,98.93,98.62333333333329,98.595,22.0,0.0,15.61282307039232,24.10726510170141,19.109680815341918,18.28917728957881,11.0,23.0,20.0,7.0,24.20988613331054,1.0,36.0,0,1,16406.0,2017.0
2017-09-06,11.4,20.5,15.929166666666669,15.75,12.0,5.0,7.9,11.3,9.524999999999999,9.45,9.0,11.0,48.0,85.0,67.08333333333333,69.5,2.0,11.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.95,99.14,99.06041666666664,99.07499999999999,10.0,0.0,12.143930499423949,21.81282307039232,17.00111921077742,17.028396781806563,14.0,6.0,20.0,7.0,18.28917728957881,2.0,36.0,0,0,16330.0,2017.0
2017-09-07,10.1,19.9,13.929166666666665,13.6,13.0,6.0,8.3,12.7,9.633333333333333,9.45,14.0,6.0,49.0,90.0,76.20833333333333,80.5,5.0,13.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.89,99.33,99.045,98.995,23.0,13.0,10.632518581737326,20.77391214278492,15.052764810318196,15.040813652696297,13.0,6.0,20.0,7.0,17.028396781806563,3.0,36.0,0,0,15853.0,2017.0
2017-09-08,10.4,18.3,13.404166666666669,12.600000000000001,15.0,23.0,6.0,10.0,8.270833333333334,8.4,12.0,18.0,50.0,88.0,72.20833333333333,76.5,0.0,15.0,19.3,24.1,23.90000000000001,24.1,0.0,12.0,99.37,100.56,99.94791666666667,99.97,23.0,0.0,10.607459566106193,18.66799096760389,13.938285972823879,12.76717358265906,15.0,23.0,20.0,7.0,15.040813652696297,4.0,36.0,0,0,15442.0,2017.0
2017-09-11,8.8,22.5,15.654166666666669,16.1,14.0,6.0,0.6,11.8,7.212500000000001,7.15,22.0,15.0,24.0,84.0,60.833333333333336,64.0,4.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.03,100.95,100.51291666666667,100.62,0.0,23.0,8.33226675709742,21.06320056635705,15.838120234068208,17.579644133068552,14.0,6.0,20.0,7.0,14.054484645107884,0.0,37.0,0,0,16391.0,2017.0
2017-09-12,10.5,24.4,17.974999999999998,18.8,12.0,6.0,7.4,12.1,9.637500000000001,9.45,12.0,11.0,37.0,86.0,60.083333333333336,56.0,3.0,11.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.19,99.98,99.55375,99.595,0.0,23.0,10.991007301452202,26.71214598440572,19.10772027072674,20.088143161300692,12.0,6.0,20.0,7.0,17.579644133068552,1.0,37.0,0,0,16918.0,2017.0
2017-09-13,12.3,24.6,18.529166666666665,18.5,13.0,4.0,9.9,15.8,12.766666666666667,13.149999999999999,21.0,4.0,43.0,86.0,70.20833333333333,74.0,5.0,14.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.8,99.18,98.98833333333333,98.995,0.0,16.0,13.532355823177438,27.163139940403997,21.256147410482203,22.755047012473085,12.0,4.0,20.0,7.0,20.088143161300692,2.0,37.0,0,0,17621.0,2017.0
2017-09-14,15.6,27.0,21.94583333333333,22.4,16.0,6.0,13.7,17.5,15.695833333333335,15.850000000000001,10.0,0.0,47.0,90.0,68.83333333333333,71.0,6.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.86,99.41,99.06374999999997,99.04,23.0,0.0,18.965710839558557,31.343484392642292,26.38181732357339,27.688208868712373,13.0,6.0,20.0,7.0,22.755047012473085,3.0,37.0,0,0,18473.0,2017.0
2017-09-15,17.6,25.8,21.525000000000002,21.450000000000003,14.0,5.0,15.1,16.9,16.05,16.1,12.0,6.0,55.0,90.0,71.875,73.0,3.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.46,100.0,99.77166666666665,99.815,23.0,0.0,21.631733044030987,30.817828537736688,26.170959631436432,26.196653214547013,12.0,6.0,20.0,7.0,27.688208868712373,4.0,37.0,0,0,18233.0,2017.0
2017-09-18,17.3,27.3,21.512500000000003,21.25,15.0,4.0,15.8,19.2,17.875,18.3,14.0,4.0,59.0,94.0,80.5,84.0,2.0,15.0,6.4,24.1,18.758333333333344,19.3,0.0,6.0,99.59,99.79,99.70666666666666,99.71,7.0,17.0,21.77836098091519,33.756582195309086,27.446009638593935,27.554533621061836,15.0,4.0,20.0,7.0,26.403724390324776,0.0,38.0,0,0,19415.0,2017.0
2017-09-19,18.6,26.8,22.233333333333334,22.05,14.0,5.0,17.6,19.6,18.354166666666668,18.25,12.0,5.0,60.0,94.0,79.33333333333333,79.5,5.0,14.0,9.7,24.1,20.500000000000007,24.1,0.0,6.0,99.44,99.67,99.57583333333336,99.59,0.0,16.0,24.313368333110024,33.180341863070616,28.508978746483674,28.549272753008175,14.0,5.0,20.0,8.0,27.554533621061836,1.0,38.0,0,0,19454.0,2017.0
2017-09-20,18.2,25.1,21.675,21.8,13.0,6.0,15.3,19.0,17.3125,17.299999999999997,13.0,21.0,65.0,93.0,76.54166666666667,72.0,7.0,17.0,9.7,24.1,20.90000000000001,24.1,0.0,7.0,99.54,99.74,99.62666666666667,99.625,9.0,2.0,23.075880811082467,31.865907483395084,27.2087221334022,26.318585930016106,13.0,6.0,20.0,8.0,28.549272753008175,2.0,38.0,0,0,19545.0,2017.0
2017-09-21,17.3,26.9,22.145833333333332,22.1,15.0,6.0,14.7,17.8,16.004166666666663,15.9,9.0,6.0,49.0,85.0,69.04166666666667,69.5,4.0,16.0,19.3,24.1,23.90000000000001,24.1,0.0,5.0,99.69,99.96,99.88583333333334,99.89500000000001,9.0,0.0,21.0845718483777,31.575396489586335,26.77074524829263,26.643659501579474,15.0,6.0,20.0,8.0,26.318585930016106,3.0,38.0,0,0,19726.0,2017.0
